date,o_bid,h_bid,l_bid,c_bid,o_ask,h_ask,l_ask,c_ask,c_mid,volume
2005-02-10,6.54470,6.62620,6.52050,6.54250,6.54970,6.62970,6.52400,6.54750,6.54500,15088
2005-02-11,6.54230,6.56160,6.53180,6.55190,6.54730,6.56970,6.53530,6.56690,6.55940,9977
2005-02-13,6.54900,6.55110,6.54080,6.54280,6.56400,6.56610,6.55580,6.55780,6.55030,449
2005-02-14,6.54310,6.54650,6.46680,6.47780,6.55810,6.56150,6.47030,6.48280,6.48030,12187
2005-02-15,6.47730,6.48140,6.41540,6.43320,6.48230,6.48640,6.42140,6.43820,6.43570,13378
2005-02-16,6.43370,6.45260,6.39590,6.41560,6.43870,6.45610,6.39940,6.42060,6.41810,14995
2005-02-17,6.41510,6.42830,6.35600,6.35980,6.42010,6.43180,6.36100,6.36480,6.36230,13420
2005-02-18,6.36000,6.36920,6.33000,6.33970,6.36500,6.37420,6.33400,6.35470,6.34720,12015
2005-02-20,6.33790,6.34980,6.33590,6.33890,6.35290,6.36480,6.35090,6.35390,6.34640,621
2005-02-21,6.33910,6.35690,6.32180,6.33310,6.35410,6.36040,6.32530,6.33810,6.33560,7787
2005-02-22,6.33340,6.33580,6.22480,6.22920,6.33840,6.34080,6.22980,6.23420,6.23170,15926
2005-02-23,6.22940,6.25920,6.22200,6.24050,6.23440,6.26270,6.22700,6.24550,6.24300,16005
2005-02-24,6.24030,6.26140,6.20510,6.25360,6.24530,6.26490,6.20860,6.25860,6.25610,14366
2005-02-25,6.25330,6.28560,6.22060,6.22300,6.25830,6.28910,6.23180,6.23800,6.23050,12926
2005-02-27,6.22590,6.23040,6.22020,6.22110,6.24090,6.24540,6.23520,6.23610,6.22860,536
2005-02-28,6.22140,6.23310,6.18950,6.22040,6.23640,6.23710,6.19300,6.22540,6.22290,13503
2005-03-01,6.22020,6.24260,6.19720,6.22410,6.22520,6.24760,6.20120,6.22910,6.22660,13854
2005-03-02,6.22430,6.27140,6.21730,6.24320,6.22930,6.27600,6.22080,6.24820,6.24570,13240
2005-03-03,6.24350,6.27300,6.23480,6.27050,6.24850,6.27800,6.23830,6.27550,6.27300,11751
2005-03-04,6.27030,6.28470,6.20490,6.21530,6.27530,6.29070,6.20990,6.23030,6.22280,11144
2005-03-06,6.21530,6.22170,6.21000,6.22090,6.23030,6.23670,6.22500,6.23590,6.22840,299
2005-03-07,6.22110,6.23340,6.19640,6.19830,6.23610,6.23790,6.20140,6.20330,6.20080,11009
2005-03-08,6.19810,6.20440,6.12540,6.13060,6.20310,6.20940,6.13040,6.13560,6.13310,12091
2005-03-09,6.13150,6.14840,6.10070,6.12540,6.13650,6.15190,6.10420,6.13040,6.12790,13853
2005-03-10,6.12510,6.13030,6.07510,6.08040,6.13010,6.13530,6.08010,6.08540,6.08290,15487
2005-03-11,6.08060,6.10150,6.05970,6.06490,6.08560,6.10500,6.06320,6.07990,6.07240,11979
2005-03-13,6.06040,6.07030,6.05570,6.05680,6.07540,6.08530,6.07070,6.07180,6.06430,711
2005-03-14,6.05710,6.12550,6.05480,6.11280,6.07210,6.13050,6.06690,6.11780,6.11530,12590
2005-03-15,6.11250,6.15150,6.10150,6.14210,6.11750,6.15500,6.10500,6.14710,6.14460,12732
